"state","county","loaccgro","fasfoo","relprimilk","diab","obesrate","fitplace","povrate","medinc"
"NV","Pershing",15.336552,0.149298,0.940068,7.8,31.1,0,18.3,54416
"NV","Storey",5.474277,2.04499,0.940068,11.1,26.9,0,7.8,61594
"NV","Washoe",23.702516,0.745322,0.940068,7.1,21.8,0.122706,13.8,56457
"NV","White Pine",44.54148,0.996612,0.721986,9.2,28.7,0,14.1,54975
"NY","Albany",27.069732,1.093549,0.869175,9.8,25.4,0.136288,12.6,57312
"NY","Allegany",7.710938,0.837942,0.869175,9.3,29.6,0.083794,16.8,44331
"NY","Bronx",0.515146,0.400512,1.395075,12.3,30.4,0.032681,30.3,35102
"NY","Broome",12.82442,0.881687,0.869175,9.9,27.3,0.121612,17.7,46067
"NY","Cattaraugus",7.362148,0.992366,0.869175,9.3,28.1,0.063613,18,40933
"NY","Cayuga",6.599715,0.811946,0.869175,10,30.6,0.050747,12.7,51925
"NY","Chautauqua",17.720361,1.02989,0.869175,9.9,29.6,0.090873,17.2,43973
"NY","Chemung",22.818772,0.854506,0.869175,9.4,29.1,0.148114,14.9,51285
"NY","Chenango",4.142914,0.930684,0.869175,10.2,30.3,0.080929,14.3,49082
"NY","Clinton",26.952823,0.857507,1.021851,9.9,30.3,0.085751,17.5,46747
"NY","Columbia",14.672002,1.142912,0.869175,10.6,25,0.096584,13.6,58335
"NY","Cortland",10.719506,0.877121,0.869175,8.3,26.8,0.101991,16.2,49894
"NY","Delaware",2.413605,1.094867,0.869175,10.8,27.9,0.021468,16.9,42907
"NY","Dutchess",34.146989,1.170009,0.869175,9.6,25.9,0.107897,10.4,71348
"NY","Erie",20.970132,0.857141,0.869175,9.4,26.7,0.133285,15.6,52176
"NY","Essex",9.306171,2.042452,1.021851,9.7,27.3,0.103415,12.2,52282
"NY","Franklin",22.967385,0.799813,1.021851,9.6,30.3,0.039015,18.3,45682
"NY","Fulton",9.734413,0.887164,0.869175,10.1,30.1,0.092413,17.9,46543
"NY","Genesee",3.90407,0.895845,0.869175,9.3,26.8,0.101416,13.4,53771
"NY","Greene",21.253657,1.480184,0.869175,9.5,27.9,0.125086,16.4,48144
"NY","Hamilton",53.589409,3.605514,0.869175,11,26.1,0,11.1,47997
"NY","Herkimer",18.76312,0.894202,0.869175,9.2,29.6,0.078439,12.7,49504
"NY","Jefferson",16.861947,1.057908,0.869175,9.4,28.4,0.016792,14.1,50179
"NY","Kings",0.0157,0.735756,1.395075,10.3,22.7,0.060264,22.3,51026
"NY","Lewis",16.581496,0.918442,0.869175,9.9,33.7,0.110213,14,50846
"NY","Livingston",17.627553,0.836095,0.869175,10.5,31.2,0.123866,13.2,53945
"NY","Madison",19.293381,1.050173,0.869175,9.6,26.1,0.06909,12.9,58094
"NY","Monroe",29.781631,0.818823,0.869175,9.7,27.7,0.132025,14.8,54204
"NY","Montgomery",20.970262,0.803552,0.869175,9.4,26,0.040178,18.4,44414
"NY","Nassau",5.235748,0.945808,1.217211,8.3,23.5,0.168553,6.1,101568
"NY","New York",0.000126,2.712881,1.395075,6.7,14.7,0.297017,17.6,75136
"NY","Niagara",17.51124,0.857043,0.869175,9.5,30.4,0.098349,15.5,48517
"NY","Oneida",16.186164,0.888904,0.869175,10,31.4,0.120238,18,47390
"NY","Onondaga",20.305583,0.762501,0.869175,9.1,27.9,0.12388,14.6,57114
"NY","Ontario",17.056094,1.148514,0.869175,7.6,29.4,0.109382,9.6,58085
"NY","Orange",26.500467,0.834887,1.217211,9.7,28.8,0.085084,12.1,71162
"NY","Orleans",12.262128,0.452553,0.869175,9.7,28.5,0.095274,14.2,48126
"NY","Oswego",10.676217,0.769148,0.869175,10.7,29.2,0.124056,17.4,49391
"NY","Otsego",28.903275,1.29237,0.869175,9.3,26,0.081796,16.8,47942
"NY","Putnam",36.631031,0.914692,1.217211,7.6,24.1,0.150773,6,90497
"NY","Queens",0.349161,0.780934,1.395075,11.2,23.8,0.059442,13.9,60241
"NY","Rensselaer",20.861626,0.707249,0.869175,8.9,27.4,0.037553,12,60117
"NY","Richmond",0.906423,0.616972,1.395075,9.5,28.2,0.088743,14.2,71058
"NY","Rockland",20.099762,0.941748,1.217211,10.3,22.4,0.145122,14,84249
"NY","Saratoga",27.232551,0.960337,0.869175,8.5,26.7,0.146718,6.4,75029
"NY","Schenectady",23.291492,0.744855,0.869175,9.9,26.1,0.16695,12,59432
"NY","Schoharie",22.082314,0.823671,0.869175,9.8,26.2,0.03168,13.7,50588
"NY","Schuyler",7.359618,1.08231,0.869175,10.7,30.8,0.108231,12.5,49664
"NY","Seneca",15.16085,0.917326,0.869175,8.9,28.9,0,14.1,49813
"NY","St. Lawrence",17.374706,0.763016,0.869175,10.6,28.2,0.017953,18.5,42811
"NY","Steuben",8.298246,0.904527,0.869175,11.2,30.8,0.050816,15.4,47352
"NY","Suffolk",25.509868,0.914856,1.217211,8.8,23.1,0.14305,7.8,87634
"NY","Sullivan",9.286843,1.11926,0.869175,10.5,29.3,0.065839,18.1,49161
"NY","Tioga",14.598875,0.782033,0.869175,10.5,29.3,0.060156,11.7,57541
"NY","Tompkins",14.765248,1.002952,0.869175,7.5,25.3,0.143279,20.1,55839
"NY","Ulster",26.32404,1.402089,0.869175,9.3,27.2,0.127463,14,58328
"NY","Warren",19.568565,2.185523,0.869175,9.8,27.4,0.184692,11.3,54492
"NY","Washington",11.055433,0.721478,0.869175,11,31.9,0.048099,13.3,51188
"NY","Wayne",13.930669,0.67354,0.869175,10.3,30.2,0.054318,12.2,51273
"NY","Westchester",14.801579,1.105246,1.217211,8.2,20.3,0.197402,10.1,85688
"NY","Wyoming",22.845786,0.606973,0.869175,8.1,25.6,0.072837,13.3,52796
"NY","Yates",2.059075,0.912409,0.869175,9.5,26.6,0.07934,13.6,46392
"OH","Adams",7.095326,0.284404,0.86434,11.4,31.1,0,21.3,36609
"OH","Allen",18.184044,0.53313,0.795895,13,35.4,0.095202,15.5,49297
"OH","Ashland",3.378191,0.509098,0.86434,11.6,27.9,0.075422,14.1,48338
"OH","Ashtabula",20.352356,0.796572,0.86434,13.3,33.5,0.070582,18.6,44258
"OH","Athens",23.010786,0.448133,0.795895,11.1,28.3,0.015453,31.5,38400
"OH","Auglaize",5.004779,0.545363,0.86434,11.1,34.7,0.130887,8.7,58840
"OH","Belmont",14.213354,0.518276,0.869175,15.1,33.5,0.129569,14.6,45675
"OH","Brown",7.219147,0.498685,0.86434,13.6,33.7,0,14.9,47202
"OH","Butler",34.067332,0.577296,0.86434,12,32.8,0.104234,14.4,58954
"OH","Carroll",5.91025,0.425728,0.86434,12.7,34.7,0.035477,13,52166
"OH","Champaign",1.564028,0.3578,0.86434,13.2,37,0.076671,10.8,58837
"OH","Clark",24.316694,0.388125,0.86434,12.9,31.5,0.080554,15.1,47651
"OH","Clermont",39.525162,0.520937,0.86434,11.7,30.3,0.084342,9.5,62214
"OH","Clinton",17.77527,0.501972,0.86434,11.7,34.3,0.07171,13.6,47055
"OH","Columbiana",19.839432,0.463638,0.869175,12.5,33,0.066234,14.7,42301
"OH","Coshocton",18.593384,0.383394,0.86434,14.6,34.3,0.05477,15.1,41643
"OH","Crawford",23.126558,0.447269,0.86434,13.3,32,0.117702,16.5,41471
"OH","Cuyahoga",19.532234,0.762803,0.86434,12,30,0.10557,18.2,45506
"OH","Darke",5.911713,0.459805,0.86434,12.8,32.3,0.095793,9.6,51131
"OH","Defiance",12.811015,0.934822,0.795895,11.6,32.9,0.025967,10.2,53936
"OH","Delaware",26.640719,0.766737,0.86434,9.2,28.1,0.126908,4.4,97679
"OH","Erie",27.923686,1.041832,0.86434,11.1,35.4,0.171441,12.7,48129
"OH","Fairfield",21.057139,0.578531,0.86434,11.1,32.6,0.093097,9.1,61450
"OH","Fayette",3.089608,0.590278,0.86434,13,33.4,0.104167,16.3,45068
"OH","Franklin",23.608373,0.657792,0.86434,9.9,29.7,0.10882,17.1,53939
"OH","Fulton",15.127607,0.704556,0.795895,13.4,36.7,0.070456,8.5,58782
"OH","Gallia",11.930039,0.230286,0.795895,14.5,32.3,0,21.7,38738
"OH","Geauga",19.606459,0.646906,0.86434,11.8,27,0.137865,6.7,76315
"OH","Greene",29.232471,0.598218,0.86434,10.5,31.3,0.097668,12.7,61250
"OH","Guernsey",15.603202,0.606214,0.86434,12.6,36.4,0.050518,18.6,41630
"OH","Hamilton",29.497787,0.847971,0.86434,11,29.2,0.13637,16.6,51070
"OH","Hancock",16.090334,0.783148,0.795895,11.5,31.4,0.092916,10.6,55265
"OH","Hardin",9.467296,0.503208,0.795895,9.6,35.2,0.062901,16.5,44101
"OH","Harrison",2.404541,0.900727,0.869175,13.2,30.3,0,15.5,44221
"OH","Henry",12.895879,0.715896,0.795895,11.8,29.2,0.07159,9.4,56986
"OH","Highland",5.635541,0.46463,0.86434,11,32.1,0.069695,17.9,41494
"OH","Hocking",17.264476,0.591819,0.86434,14.6,37.5,0.034813,15.7,43598
"OH","Holmes",2.067296,0.364481,0.86434,10.3,31.2,0.02278,10.8,53540
"OH","Huron",12.393723,0.408761,0.86434,12.8,33.3,0.051095,13.1,48838
"OH","Jackson",4.297881,0.335898,0.795895,14.2,37.4,0.091609,20.4,42828
"OH","Jefferson",21.641839,0.679528,0.869175,15.4,36.6,0.059089,17.8,43306
"OH","Knox",14.190191,0.441414,0.86434,11,27.6,0.016349,14.8,50914
"OH","Lake",34.129051,0.77215,0.86434,11.2,26.7,0.091611,8.3,60782
"OH","Lawrence",14.726101,0.275871,0.795895,15.7,38.8,0.064911,21,39698
"OH","Licking",20.609792,0.543125,0.86434,11,31.4,0.094457,12.6,59119
"OH","Logan",8.015733,0.593315,0.86434,13.4,34.3,0.043949,10.9,49690
"OH","Lorain",26.994452,0.516081,0.86434,11.5,29.2,0.078891,13.5,52779
"OH","Lucas",16.362517,0.778798,0.769507,12.3,34.2,0.105678,19.5,43136
"OH","Madison",28.687637,0.341546,0.86434,10.7,29.6,0.02277,9.3,63736
"OH","Mahoning",26.533759,0.703247,0.86434,12.5,31.3,0.09005,16.8,42443
"OH","Marion",33.266438,0.380402,0.86434,12.9,35.8,0.091296,18.2,43529
"OH","Medina",24.566229,0.534003,0.86434,9.6,29.1,0.124979,7,70576
"OH","Meigs",16.360951,0.214307,0.795895,16.7,34.3,0,22.8,38479
"OH","Mercer",3.450453,0.930665,0.795895,11,27.9,0.048982,7.8,56124
"OH","Miami",13.862467,0.615977,0.86434,12.8,34.1,0.14437,10.7,51685
"OH","Monroe",5.721843,0.622191,0.795895,14.9,36.8,0.069132,18.3,41754
"OH","Montgomery",26.61405,0.611499,0.86434,13,33.3,0.125676,17.7,46696
"OH","Morgan",6.282881,0.404231,0.86434,14.8,36.7,0.067372,19,39969
"OH","Morrow",0.47755,0.170687,0.86434,12.2,36.9,0.056896,11.3,52312
"OH","Muskingum",19.454113,0.582628,0.86434,12.9,31.2,0.058263,16.5,43324
"OH","Noble",25.868477,0.348117,0.86434,14,33.5,0.069623,15,47714
"OH","Ottawa",26.930202,1.628031,0.769507,11.1,30.6,0.048598,9.7,58793
"OH","Paulding",13.039687,0.315972,0.795895,12.4,29.9,0,10.9,49796
"OH","Perry",3.911841,0.39093,0.86434,13.1,36.3,0.083771,18.8,44738
"OH","Pickaway",13.638939,0.298896,0.86434,12.4,34,0.017582,12.4,58472
"OH","Pike",14.241054,0.460079,0.86434,13.6,35.8,0.035391,21.4,39851
"OH","Portage",26.582909,0.537428,0.86434,9.1,29,0.067951,13.6,53609
"OH","Preble",0.742855,0.384745,0.86434,12.6,29.3,0.024047,12.7,51042
"OH","Putnam",16.600767,0.526762,0.795895,9.9,35.2,0.029265,7.2,60036
"OH","Richland",25.381892,0.53304,0.86434,11.9,32.8,0.082006,15.1,45273
"OH","Ross",13.711597,0.479529,0.86434,13.3,33.7,0.038881,17.8,45615
"OH","Sandusky",9.996153,0.614832,0.795895,12.9,33.5,0.083085,12.2,49994
"OH","Scioto",17.913001,0.543633,0.795895,16,37,0.025887,23,37277
"OH","Seneca",14.055578,0.700569,0.795895,13.5,35.1,0.089817,13.6,48617
"OH","Shelby",16.631861,0.653715,0.86434,11.3,31.8,0.143,8.9,59149
"OH","Stark",28.822788,0.662699,0.86434,12.9,30.7,0.093151,13.4,48976
"OH","Summit",30.527966,0.664277,0.86434,10.4,30.8,0.095951,14.4,51434
"OH","Trumbull",21.654236,0.61411,0.86434,12.3,32.6,0.097478,17.6,42831
"OH","Tuscarawas",19.39985,0.722076,0.86434,12.7,35,0.075441,13,47588
"OH","Union",21.267603,0.483487,0.86434,10.2,34.2,0.111574,7.6,76116
"OH","Van Wert",16.17301,0.597288,0.795895,14.8,37.9,0.070269,11.2,51264
"OH","Vinton",48.164851,0.075563,0.795895,17,33.6,0,18.9,41675
"OH","Warren",35.546637,0.559418,0.86434,9.7,29.9,0.103763,5.2,81383
"OH","Washington",9.35388,0.571774,0.795895,14.4,34.8,0.081682,15,44697
"OH","Wayne",16.231447,0.536625,0.86434,12.3,30.3,0.060587,11.3,52717
"OH","Williams",14.187257,0.455874,0.795895,12.8,35.9,0.053632,12,49031
"OH","Wood",33.290878,0.748515,0.769507,11,30.9,0.084883,11.7,57390
"OH","Wyandot",4.504461,0.671051,0.795895,12.5,35.8,0.044737,8.8,51109
"OK","Adair",7.278827,0.180294,1.053402,14.3,38.6,0,28.4,31572
"OK","Alfalfa",58.776946,1.036269,1.053402,13.2,36,0,14.6,52551
"OK","Atoka",40.423208,0.579878,1.053402,12.8,34.3,0,23,34850
"OK","Beaver",38.275324,0.546847,1.095938,13.4,38.9,0,11.1,59544
"OK","Beckham",11.948918,0.759782,1.053402,10,35.5,0.12663,13.9,51394
"OK","Blaine",56.339852,1.31088,1.053402,14.2,38.4,0.100837,16.3,43540
"OK","Bryan",19.552364,0.494538,1.01769,11.4,32.5,0.044958,18.1,40875
"OK","Caddo",29.956354,0.545758,1.053402,12.6,37,0,21.3,43548
"OK","Canadian",23.332319,0.486179,1.053402,11.9,35,0.077171,9.8,63291
"OK","Carter",10.007313,0.757871,1.053402,12.5,32.3,0.122898,16.3,45287
"OK","Cherokee",22.292508,0.599905,1.053402,14.6,35.5,0.020686,21.5,40600
"OK","Choctaw",48.382737,0.593628,1.01769,15.5,36.2,0,29.9,30572
"OK","Cimarron",40.345055,1.307759,1.095938,12.5,32.8,0,17,44023
"OK","Cleveland",18.920782,0.626139,1.053402,10.4,30.1,0.107444,11.5,59417
"OK","Coal",27.310699,0.86103,1.053402,12.9,35.6,0,19.4,38954
"OK","Comanche",32.340165,0.591844,1.095938,11.1,34.8,0.039989,15.1,46821
"OK","Cotton",83.542465,0.325203,1.095938,14.5,36.2,0,16.8,42901
"OK","Craig",17.281946,0.754355,1.053402,13.1,27.4,0,18.2,41119
"OK","Creek",20.921316,0.410579,1.053402,14.8,36.8,0.014158,15.7,47395
"OK","Custer",32.183361,0.881356,1.053402,11.7,30.9,0.101695,17.9,47745
"OK","Delaware",18.678246,0.603195,1.053402,14.2,33.4,0.048256,20.5,38840
"OK","Dewey",100,0.814001,1.053402,13.9,35.5,0,13.1,53004
"OK","Ellis",99.545973,1.204819,1.053402,13,31,0,11.9,57524
"OK","Garfield",16.707864,0.570604,1.053402,9.8,36.7,0.095101,14.5,49070
"OK","Garvin",17.108239,0.653097,1.053402,13.2,33.8,0.036283,14.2,46139
"OK","Grady",13.075004,0.501356,1.053402,12,34.8,0.092844,13.1,53208
"OK","Grant",65.340237,0.666519,1.053402,13,36.4,0,11.4,50729
"OK","Greer",8.829673,0.812876,1.095938,12.9,32.7,0,23.7,36495
"OK","Harmon",8.287626,0.357398,1.095938,14,36.8,0,23.6,33144
"OK","Harper",51.646697,0.786988,1.053402,12.4,35,0,9.8,52635
"OK","Haskell",37.945883,0.465261,1.053402,18,38.5,0,18.1,36888
"OK","Hughes",26.886713,0.289729,1.053402,15.6,32.3,0.072432,20.1,37676
"OK","Jackson",24.080303,0.76929,1.095938,12.8,34.1,0.115393,17.2,44723
"OK","Jefferson",23.298944,0.79466,1.095938,13.7,36,0,19.9,36227
"OK","Johnston",36.188711,0.180131,1.053402,13.7,39.2,0,21.4,38980
"OK","Kay",30.291509,0.725626,1.053402,12.7,29.7,0.021989,18.7,43373
"OK","Kingfisher",12.056589,0.901365,1.053402,12.2,32.1,0,10.6,59462
"OK","Kiowa",49.36618,0.642674,1.095938,13.6,30.8,0,21.1,37721
"OK","Latimer",25.551216,0.187038,1.053402,15,32.6,0,19.4,38313
"OK","Le Flore",15.395825,0.381825,1.053402,14.2,39.1,0.060288,19.3,38261
"OK","Lincoln",7.390826,0.722147,1.053402,14.4,38.8,0.057772,14.7,46976
"OK","Logan",21.57019,0.530082,1.053402,12.1,31.4,0.044173,13.1,57892
"OK","Love",20.280646,1.330195,1.01769,15,33.5,0,12.4,45223
"OK","Major",18.056776,0.516129,1.053402,11.6,31.6,0.129032,10.8,55020
"OK","Marshall",24.528952,0.617971,1.01769,13.4,36.1,0,17.1,41312
"OK","Mayes",10.535563,0.808506,1.053402,13.8,34.7,0.0245,18.5,46373
"OK","McClain",9.638274,0.589607,1.053402,11.1,31.5,0.053601,10.7,56700
"OK","McCurtain",16.616345,0.453858,1.095938,14,35.3,0.030257,25.3,31723
"OK","McIntosh",11.86454,0.597372,1.053402,13.8,37.9,0,21.3,35775
"OK","Murray",4.086047,0.652032,1.053402,13.4,39.7,0.072448,14.4,45560
"OK","Muskogee",14.209787,0.585999,1.053402,13.3,37.4,0.028585,21.1,40340
"OK","Noble",28.568467,0.609013,1.053402,13.2,32.8,0,11.8,51977
"OK","Nowata",21.087675,0.475105,1.053402,15.1,36.4,0,16.4,43341
"OK","Okfuskee",19.984133,0.492368,1.053402,13.4,31,0,23.9,37289
"OK","Oklahoma",20.918628,0.790901,1.053402,10.2,31.2,0.087443,16.2,49750
"OK","Okmulgee",22.577531,0.409259,1.053402,12.5,38,0.051157,22.5,39825
"OK","Osage",31.367927,0.291782,1.053402,12.4,34.5,0.083366,16.3,46093
"OK","Ottawa",15.442125,0.56066,1.095938,15.6,37.1,0.031148,23,36166
"OK","Pawnee",1.450792,0.487775,1.053402,13.4,33.9,0,16,45184
"OK","Payne",21.577334,0.573109,1.053402,7.1,28.9,0.024918,22.7,41747
"OK","Pittsburg",41.575394,0.649845,1.053402,13.1,32.4,0.044817,17,43257
"OK","Pontotoc",21.944059,0.631496,1.053402,11.9,35.6,0.078937,15.4,44798
"OK","Pottawatomie",13.610222,0.417763,1.053402,14.1,34.2,0.097478,17,43587
"OK","Pushmataha",43.623991,0.629213,1.053402,16.8,30.3,0,21.1,34910
"OK","Roger Mills",54.867684,0.531773,1.053402,12.5,32.8,0,10.8,57063
"OK","Rogers",20.213367,0.44536,1.053402,10.7,32.7,0.033402,10,63263
"OK","Seminole",7.511361,0.432713,1.053402,14.4,36.4,0,20.7,39102
"OK","Sequoyah",11.208768,0.483582,1.053402,13.5,32.5,0.024179,24.4,36718
"OK","Stephens",15.039526,0.606837,1.095938,13.5,34,0.067426,15.6,47949
"OK","Texas",36.081891,1.098247,1.095938,9.6,32.7,0.091521,11.4,51092
"OK","Tillman",34.556785,0.65548,1.095938,14.3,33.4,0,23.1,38247
"OK","Tulsa",24.182705,0.767156,1.053402,10.6,29.6,0.127065,15.9,51366
"OK","Wagoner",28.409309,0.264194,1.053402,11.4,33.5,0.026419,10.2,57948
"OK","Washington",32.385519,0.693147,1.053402,14,33.2,0.077016,13.5,52056
"OK","Washita",38.831165,0.606218,1.053402,12.6,40.6,0,15.8,49606
"OK","Woods",32.346095,0.753661,1.053402,12.4,33.4,0,13.8,52920
"OK","Woodward",26.437627,0.882531,1.053402,11.5,38.6,0,11.8,60290
"OR","Baker",44.95757,1.369948,0.996443,12,26.9,0.124541,15.3,40855
"OR","Benton",26.053469,0.892071,0.855103,7.8,21.6,0.127439,18.3,54773
"OR","Clackamas",13.953991,0.77727,0.855103,9.8,25.3,0.1114,9.4,69523
"OR","Clatsop",17.277633,2.855313,0.855103,11,30.7,0.106741,13.9,47340
"OR","Columbia",14.679735,0.647001,0.855103,10.6,33.8,0.040438,13.4,52060
"OR","Coos",11.302852,1.040416,0.855103,12.8,30.4,0.064026,18.7,38934
"OR","Crook",16.871067,0.619107,0.855103,12.5,25.7,0.095247,15.9,45046
"OR","Curry",12.284329,1.567047,0.996443,11.9,29.9,0.179091,17.2,38126
"OR","Deschutes",15.600087,1.144447,0.855103,7.8,24.1,0.1702,13.4,56911
"OR","Douglas",25.312912,0.803949,0.855103,11.4,31,0.065438,19.5,41696
"OR","Gilliam",54.629168,2.587992,0.855103,11.6,27.2,0,12.9,50694
"OR","Grant",39.808308,1.671309,0.996443,12.4,29.6,0,16.4,43105
"OR","Harney",37.01435,1.683974,0.996443,11.2,31.7,0.140331,16.3,40468
"OR","Hood River",6.433188,1.704173,0.855103,8.5,26.5,0.174787,11.5,53726
"OR","Jackson",19.082731,0.946326,0.996443,8.9,25.6,0.11413,19.3,44855
"OR","Jefferson",18.858842,0.630858,0.855103,11.2,32.5,0.180245,21.9,42325
"OR","Josephine",19.921538,0.825369,0.996443,9.3,27.1,0.083733,21.9,40569
"OR","Klamath",36.552153,1.008326,0.996443,10.8,29.9,0.106944,19.9,42384
"OR","Lake",43.624556,1.913754,0.996443,11.5,28,0.127584,18.6,39878
"OR","Lane",17.989446,0.901386,0.855103,7.8,27.4,0.106045,19,47254
"OR","Lincoln",17.024615,2.24109,0.855103,13.3,28.5,0.064647,17,41118
"OR","Linn",22.011407,0.678642,0.855103,11.2,33.6,0.083783,15.8,47757
"OR","Malheur",11.270463,1.021114,0.996443,8.9,28.5,0.098817,24.9,37604
"OR","Marion",14.465797,0.696084,0.855103,10.3,34.1,0.113459,16.8,51623
"OR","Morrow",35.562691,0.804505,0.855103,11.4,30.9,0,15,53774
"OR","Multnomah",9.14399,1.548837,0.855103,7.7,21.3,0.109436,15.7,58764
"OR","Polk",29.874494,0.590379,0.855103,9.3,34.5,0.115509,13.7,55342
"OR","Sherman",81.573257,1.754386,0.855103,11.1,27.1,0,16.3,51448
"OR","Tillamook",8.758429,1.933549,0.855103,11.4,28.8,0.03946,15.5,44972
"OR","Umatilla",30.889962,0.821328,0.996443,9.9,31.8,0.039111,19.2,49016
"OR","Union",19.423914,0.817407,0.996443,9.2,27.3,0,16.5,46378
"OR","Wallowa",27.052824,3.079179,0.996443,11.4,24.3,0,16.1,44045
"OR","Wasco",41.128488,1.254164,0.855103,11,25.5,0.039193,16,45110
"OR","Washington",11.283287,0.774425,0.855103,8.4,24,0.129663,10.5,70417
"OR","Wheeler",100,1.454545,0.855103,12.6,27.2,0,21.4,34157
"OR","Yamhill",17.140049,0.835315,0.855103,9.6,27.8,0.078618,13.3,52806
"PA","Adams",10.992405,0.678373,1.16363,11.6,31.4,0.029494,8.5,60558
"PA","Allegheny",25.542951,0.860098,0.869175,9.7,26.7,0.149441,12.2,54412
"PA","Armstrong",7.968617,0.516338,0.869175,11.7,35.9,0.103268,12.6,44893
"PA","Beaver",36.669793,0.525409,0.869175,11.4,29.7,0.059035,13.1,50131
"PA","Bedford",6.852824,0.735504,1.021851,13.2,33.7,0.061292,13.9,45988
"PA","Berks",16.077124,0.681668,1.147299,11,32.2,0.108777,12.6,56167
"PA","Blair",23.638353,0.754238,1.021851,11.7,33.1,0.055575,15.3,44880
"PA","Bradford",9.993039,0.760715,1.021851,10.9,32.5,0.048556,13,49367
"PA","Bucks",30.221857,0.773914,1.147299,9.6,25.7,0.132443,6.3,80512
"PA","Butler",19.26481,0.688383,0.869175,10.9,28.5,0.10756,9.5,67892
"PA","Cambria",25.719121,0.631661,0.869175,13.1,28.9,0.087126,14.9,43786
"PA","Cameron",9.175307,1.040583,1.021851,10.4,27.9,0,13.3,42452
"PA","Carbon",11.054248,0.837976,1.147299,10.7,35,0.108626,11.5,52121
"PA","Centre",16.12159,0.686649,1.021851,7.8,26.6,0.125991,16.1,55084
"PA","Chester",39.703321,0.668898,1.147299,7.9,23,0.14236,6,90555
"PA","Clarion",5.383321,0.927333,0.869175,11.7,33.8,0.051519,17.4,39988
"PA","Clearfield",13.83912,0.837531,1.021851,13.7,36.8,0.0739,16.6,44336
"PA","Clinton",17.598576,0.679331,1.021851,10.9,32.4,0.100642,16,45897
"PA","Columbia",9.928253,0.864098,1.021851,11.9,37.9,0.104288,15,44763
"PA","Crawford",11.859721,0.814454,0.86434,11.7,34.5,0.068827,15.3,45989
"PA","Cumberland",22.44022,0.701504,1.021851,9.4,27.6,0.110764,7.3,63926
"PA","Dauphin",32.013345,0.817821,1.021851,11.9,32.5,0.103149,13.6,54198
"PA","Delaware",15.854352,0.55599,1.147299,9,24,0.158093,10.4,67184
"PA","Elk",11.307787,0.833494,1.021851,10.5,28.5,0.096172,9.3,47826
"PA","Erie",26.773358,0.685957,0.86434,11.6,31.2,0.107742,17.1,47118
"PA","Fayette",19.765775,0.671211,0.869175,15.9,38.5,0.059663,20.1,40293
"PA","Forest",1.36619,0.931099,1.021851,11.3,32.1,0,24.3,37388
"PA","Franklin",17.581152,0.634435,1.16363,11.4,32.2,0.104649,9.4,56975
"PA","Fulton",11.119503,0.273373,1.16363,11.9,31.6,0,11.6,49378
"PA","Greene",16.341455,0.528499,0.869175,12.5,33.4,0,15.1,50714
"PA","Huntingdon",2.027802,0.52459,1.021851,11.5,29.4,0.10929,14.3,44875
"PA","Indiana",19.710825,0.604292,0.869175,9.7,37.2,0.045607,18.2,45448
"PA","Jefferson",4.443524,0.73928,0.869175,11.5,31.5,0.067207,14.6,45499
"PA","Juniata",18.221417,0.44362,1.021851,12.3,34.7,0.161316,12.8,50008
"PA","Lackawanna",12.623088,1.095342,1.021851,11.5,31.3,0.094021,15.3,48000
"PA","Lancaster",23.347857,0.611265,1.147299,9.7,29.3,0.108753,10.6,59231
"PA","Lawrence",26.561085,0.585777,0.869175,12.5,34.3,0.101384,17.5,43944
"PA","Lebanon",14.757272,0.484016,1.147299,10.1,29.5,0.10267,11.6,52829
"PA","Lehigh",24.958043,0.721027,1.147299,10.8,30.1,0.097814,12.1,56352
"PA","Luzerne",15.600047,0.947216,1.021851,11.7,28.9,0.090958,15.1,49589
"PA","Lycoming",18.596515,0.909809,1.021851,10.7,31.5,0.034332,14.8,49941
"PA","McKean",3.857971,0.775485,0.869175,10.4,31.9,0.046999,16.9,46039
"PA","Mercer",14.500069,0.748581,0.869175,12.2,31.7,0.069635,14.2,46319
"PA","Mifflin",5.136139,0.708885,1.021851,12.5,32,0.064444,15.4,42296
"PA","Monroe",29.405825,0.877858,1.147299,11.2,28.8,0.084178,12.7,57152
"PA","Montgomery",28.424592,0.785939,1.147299,7.4,24.6,0.195873,6.6,83258
"PA","Montour",11.400931,0.751033,1.021851,12.4,32.5,0.160936,9,57056
"PA","Northampton",22.848165,0.844825,1.147299,11.2,28.6,0.079826,8.8,62129
"PA","Northumberland",10.859077,0.73448,1.021851,12.1,35.3,0.042579,13.1,44221
"PA","Perry",12.662816,0.525924,1.021851,10.3,33,0.109567,9.6,54818
"PA","Philadelphia",1.208007,0.703071,1.147299,11.5,29.8,0.068577,25.4,41210
"PA","Pike",6.255521,0.711858,1.021851,10.5,29.1,0.017796,10.9,60436
"PA","Potter",17.812555,1.046147,0.869175,12.1,32.4,0,14.3,41754
"PA","Schuylkill",7.988164,0.754474,1.147299,11.4,35.1,0.06173,13,45733
"PA","Snyder",6.910704,0.91759,1.021851,9.9,32.5,0.123999,11.7,49803
"PA","Somerset",16.01641,0.787216,0.869175,12.5,37.7,0.039361,14.4,43608
